id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
896235823324114668,Home in Älvsjö · 3 bedrooms · 6 beds · 3 baths,513591182,Anders,,Älvsjö,59.2815185,17.983516,Entire home/apt,,5,0,,,1,87,0,
896264972979567071,Rental unit in Norrmalm · 1 bedroom · 1 bed · 1 bath,515809538,Tommy,,Norrmalms,59.3410509,18.0464411,Entire home/apt,2000,3,1,2023-09-04,0.26,1,175,1,
896271400164083738,Home in Enskede-Årsta-Vantör · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,250796814,Sebastian,,Enskede-Årsta-Vantörs,59.27859220000001,18.0617636,Entire home/apt,3014,2,4,2023-12-28,1.33,1,86,4,
896330158987033775,Rental unit in Hägersten-Liljeholmen · 3 bedrooms · 5 beds · 1 bath,515829545,Sofia,,Hägersten-Liljeholmens,59.30367129999999,17.9851132,Entire home/apt,2720,6,0,,,1,178,0,
896399154307756518,Rental unit in Hägersten-Liljeholmen · 1 bedroom · 1 bed · 1.5 baths,254148629,Anna-Mia,,Hägersten-Liljeholmens,59.30557,17.9605,Entire home/apt,,6,2,2023-08-15,0.41,1,0,2,
896463025701668947,Home in Enskede-Årsta-Vantör · 3 bedrooms · 3 beds · 2 baths,31956469,Sara,,Enskede-Årsta-Vantörs,59.26421762292777,18.03129501445243,Entire home/apt,564,7,2,2023-10-07,0.60,1,145,2,
896824427729254584,Rental unit in Norrmalm · 2 bedrooms · 2 beds · 2 baths,15852426,Niclas,,Norrmalms,59.3368558,18.0698473,Entire home/apt,5000,3,0,,,1,357,0,
896878624311486769,Home in Enskededalen · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,139696764,Lotta,,Skarpnäcks,59.2835408,18.1089392,Entire home/apt,2157,4,3,2023-08-05,0.55,1,201,3,
897028786664724646,Rental unit in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,515991532,Johan,,Södermalms,59.3090158,18.0781329,Entire home/apt,657,3,21,2023-12-27,3.06,1,0,21,
897095864964656958,Rental unit in Norrmalm · 1 bedroom · 1 bed · 1 bath,189062824,Kristoffer,,Norrmalms,59.34374,18.04577,Entire home/apt,700,14,0,,,1,344,0,
897123025719421764,Rental unit in Norrmalm · ★5.0 · 2 bedrooms · 1 bed · 2 baths,59205254,Klara,,Norrmalms,59.3449,18.05323,Entire home/apt,1600,4,3,2023-12-17,0.56,1,59,3,
897140526536417628,Rental unit in Kungsholmen · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,169888188,Perttu,,Kungsholmens,59.33284699999999,18.0160172,Private room,709,1,37,2023-12-18,6.57,1,159,37,
897713343415436258,Rental unit in Kungsholmen · ★5.0 · 1 bedroom · 1 bed · 1 bath,11893995,Alex,,Kungsholmens,59.333196772862586,18.031155537343533,Entire home/apt,1500,1,12,2023-09-10,1.70,1,362,12,
897731843717309248,Rental unit in Kungsholmen · ★4.50 · 1 bedroom · 1 bed · 1.5 baths,30786360,Cameron,,Kungsholmens,59.33282426367649,18.032110281952892,Entire home/apt,963,1,16,2023-12-24,2.94,2,320,16,
898373580750925040,Home in Enskede-Årsta-Vantör · ★5.0 · 5 bedrooms · 5 beds · 2.5 baths,32074564,Ylva,,Enskede-Årsta-Vantörs,59.2776435716852,18.05179350439834,Entire home/apt,2500,4,3,2023-08-07,0.54,1,35,3,
898575078646725993,Rental unit in Östermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,516372301,Karl,,Östermalms,59.3383,18.0815,Entire home/apt,1399,4,3,2023-09-01,0.50,1,86,3,
899024270743312358,Rental unit in Södermalm · 1 bedroom · 2 beds · 1 bath,516464596,Dag,,Södermalms,59.3245849,18.0693949,Entire home/apt,1200,1,0,,,1,165,0,
899135370137743825,Rental unit in Hägersten-Liljeholmen · ★4.71 · 3 bedrooms · 3 beds · 1 bath,516476354,Emmy,,Hägersten-Liljeholmens,59.2864168,17.9526381,Entire home/apt,1200,3,7,2023-09-27,1.21,1,163,7,
899363737745391079,Rental unit in Östermalm · ★5.0 · 1 bedroom · 2 beds · 1 bath,39994417,Andreas,,Östermalms,59.33154,18.08525,Entire home/apt,,3,5,2023-08-13,0.87,2,0,5,
899818396316496812,Home in Hägersten-Liljeholmen · ★5.0 · 4 bedrooms · 3 beds · 2.5 baths,271078518,Sebastian,,Hägersten-Liljeholmens,59.29899,17.97452,Entire home/apt,,3,3,2023-08-14,0.61,1,0,3,
899824450927746408,Rental unit in Kungsholmen · ★5.0 · 1 bedroom · 2 beds · 1 bath,44707392,Hannah,,Kungsholmens,59.332916649900014,18.033619056808686,Private room,1200,2,3,2023-07-11,0.46,1,89,3,
899825969978419942,Rental unit in Hägersten-Liljeholmen · 2 bedrooms · 2 beds · 1.5 baths,516648435,Rasmus,,Hägersten-Liljeholmens,59.304573,17.9706105,Entire home/apt,801,3,1,2023-07-06,0.17,1,159,1,
900127027801968216,Rental unit in Hägersten-Liljeholmen · ★4.67 · 2 bedrooms · 3 beds · 1 bath,516726935,Emma,,Hägersten-Liljeholmens,59.30233,18.00218,Entire home/apt,1200,2,11,2023-12-03,1.63,1,0,11,
900344988545218580,Home in Farsta distrikt · 3 bedrooms · 4 beds · 1.5 baths,6290283,Lina,,Farsta,59.27708,18.07113,Entire home/apt,1494,5,0,,,1,286,0,
900373598133148159,Rental unit in Östermalm · 2 bedrooms · 2 beds · 2 baths,220692840,Lisa,,Östermalms,59.34587403670221,18.10034212003809,Entire home/apt,,2,0,,,1,0,0,
900393441213670500,Home in Enskede-Årsta-Vantör · ★4.60 · 3 bedrooms · 3 beds · 1 bath,27586665,Siri,,Enskede-Årsta-Vantörs,59.30127,18.039,Entire home/apt,1230,1,5,2023-10-29,1.01,1,11,5,
900482040065874529,Rental unit in Östermalm · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,47098415,Lucas,,Östermalms,59.332193134460816,18.0850855124715,Entire home/apt,,3,3,2023-08-06,0.51,1,0,3,
900531960650738094,Tiny home in Enskede-Årsta-Vantör · ★5.0 · 1 bedroom · 2 beds · 1 bath,39508626,Hedvig,,Enskede-Årsta-Vantörs,59.27188142139798,18.03997483049933,Entire home/apt,900,3,19,2023-09-23,2.85,1,17,19,
900609660179469229,Rental unit in Enskede-Årsta-Vantör · 3 bedrooms · 3 beds · 1 bath,182346928,Mathilda,,Enskede-Årsta-Vantörs,59.28535691822972,18.087536841630936,Entire home/apt,3000,3,0,,,1,0,0,
900698880444637357,Rental unit in Farsta distrikt · 2 bedrooms · 1 bed · 2 shared baths,273092452,Abdulwahab,,Farsta,59.23206,18.09821,Private room,,30,0,,,1,0,0,
901091493892492013,Rental unit in Östermalm · ★4.80 · 2 bedrooms · 3 beds · 2 baths,515106405,Natascha,,Östermalms,59.339179385761085,18.087255880236626,Entire home/apt,2657,2,5,2023-08-07,0.77,1,175,5,
901117841804009700,Rental unit in Södermalm · ★5.0 · 1 bedroom · 2 beds · 1 bath,46078276,Tanja,,Södermalms,59.31112815733643,18.07899832490746,Entire home/apt,1400,3,4,2023-08-29,0.63,1,2,4,
901141597022554993,Rental unit in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,21533834,Johan,,Södermalms,59.31592309381249,18.072621595294777,Private room,857,2,37,2023-12-09,5.24,1,173,37,
901241387427036671,Rental unit in Östermalm · 1 bedroom · 1 bed · 1.5 baths,70783896,Anna,,Östermalms,59.34416,18.0988,Entire home/apt,3000,5,0,,,1,278,0,
901350874191837793,Rental unit in Enskede-Årsta-Vantör · ★5.0 · 1 bedroom · 2 beds · 1 bath,38975016,Julia,,Enskede-Årsta-Vantörs,59.2811,18.04465,Entire home/apt,,2,4,2023-08-22,0.69,1,0,4,
901374796794510356,Cabin in Kungsholmen · ★4.50 · 1 bedroom · 2 beds · 1 bath,442045125,Johanna,,Kungsholmens,59.31746589999999,17.9878505,Entire home/apt,1500,1,6,2023-09-23,0.97,1,218,6,
901376968148298819,Rental unit in Bagarmossen · 2 bedrooms · 2 beds · 1.5 baths,63929823,Camilla,,Skarpnäcks,59.27879,18.13188,Entire home/apt,601,6,0,,,1,0,0,
901411732945108484,Rental unit in Norrmalm · ★5.0 · 1 bedroom · 1 bed · 2 baths,7513873,Christian,,Norrmalms,59.34092,18.03974,Private room,900,3,7,2023-11-24,1.24,1,84,7,
901470325132659497,Home in Enskede-Årsta-Vantör · ★5.0 · 3 bedrooms · 3 beds · 1 bath,13274094,Gisela,,Enskede-Årsta-Vantörs,59.2705944,18.0624233,Entire home/apt,1501,2,6,2023-11-19,1.03,1,3,6,
901474341010849256,Home in Hägersten-Liljeholmen · ★4.80 · 3 bedrooms · 4 beds · 3 baths,514306181,Kalle,,Hägersten-Liljeholmens,59.30816615908873,18.00699982792139,Entire home/apt,2300,3,5,2023-10-31,0.88,1,35,5,
901822385918474959,Rental unit in Hägersten-Liljeholmen · ★4.60 · 2 bedrooms · 3 beds · 1.5 baths,200098786,Peter,,Hägersten-Liljeholmens,59.282898634097705,17.964811426033084,Private room,,3,5,2023-08-22,0.89,2,0,5,
901906845414374044,Home in Skarpnäcks Gård · 2 bedrooms · 3 beds · 2 baths,3517241,Sophie,,Skarpnäcks,59.27454940000001,18.1113938,Entire home/apt,2500,4,1,2023-07-27,0.19,1,267,1,
902032015695017638,Rental unit in Östermalm · 2 bedrooms · 2 beds · 2 baths,25841277,Anna,,Östermalms,59.3426559,18.0691292,Entire home/apt,2500,21,1,2023-08-21,0.23,1,302,1,
902052794565400026,Rental unit in Kungsholmen · ★4.58 · 1 bedroom · 1 bed · 1 bath,347653457,Jakob,,Kungsholmens,59.32642791869284,18.01921752482718,Entire home/apt,1093,1,12,2023-11-19,2.09,1,89,12,
902151800504493653,Rental unit in Skärholmen · 1 bedroom · 1 bed · 1 bath,143125795,Abdulsater,,Skärholmens,59.2778191,17.8843648,Entire home/apt,592,1,0,,,3,264,0,
902435614502437350,Rental unit in Rinkeby · ★2.33 · 1 bedroom · 2 beds · 1 bath,452275662,Liudmyla,,Rinkeby-Tensta,59.38869055293277,17.930135224380592,Entire home/apt,,1,3,2023-06-21,0.44,1,0,3,
902454881052927898,Rental unit in Skärholmen · 1 bedroom · 1 bed · 3 shared baths,468703354,Alli,,Skärholmens,59.29996366770268,17.928968861769427,Private room,550,1,2,2023-09-08,0.31,1,365,2,
902552250343574389,Rental unit in Hägersten-Liljeholmen · 1 bedroom · 1 bed · 1 bath,157784191,Lovisa,,Hägersten-Liljeholmens,59.29362120170576,17.982933066262877,Entire home/apt,,3,2,2023-08-03,0.29,1,0,2,
902692606243781244,Rental unit in Södermalm · 1 bedroom · 1 bed · 1 bath,12855677,Otto,,Södermalms,59.3144481,18.0796996,Entire home/apt,1650,3,1,2023-08-19,0.23,1,361,1,
902698292228877719,Rental unit in Skärholmen · ★4.49 · Studio · 1 bed · 1 bath,60382478,Elias,,Skärholmens,59.29131280000001,17.9258452,Entire home/apt,400,1,367,2023-12-25,53.97,38,0,367,
902732601458124276,Rental unit in Skärholmen · ★4.53 · Studio · 1 bed · 1 bath,60382478,Elias,,Skärholmens,59.2909775,17.9251051,Entire home/apt,400,1,180,2023-12-26,27.14,38,0,180,
902768877820727543,Rental unit in Hägersten-Liljeholmen · ★4.86 · 2 bedrooms · 3 beds · 1.5 baths,417146694,Mantas,,Hägersten-Liljeholmens,59.3054429,18.0226408,Entire home/apt,,5,7,2023-08-23,1.07,1,0,7,
902774896957820537,Rental unit in Hägersten-Liljeholmen · 1 bedroom · 1 bed · 1 bath,507732569,Alice,,Hägersten-Liljeholmens,59.30224029999999,18.0088521,Entire home/apt,,1,0,,,1,0,0,
902877514303122955,Condo in Östermalm · 2 bedrooms · 2 beds · 1.5 baths,49791434,Andreas,,Östermalms,59.343242,18.0710628,Entire home/apt,2500,4,2,2023-09-27,0.39,1,56,2,
902987780537789292,Rental unit in Hägersten-Liljeholmen · 1 bedroom · 1 bed · 1 shared bath,48985607,Faisal Yowe,,Hägersten-Liljeholmens,59.301972010295366,18.006301214294442,Private room,,6,1,2023-06-09,0.15,1,0,1,
903294395918075884,Rental unit in Hammarbyhöjden · ★4.83 · 2 bedrooms · 1 bath,7347755,Jonatan,,Skarpnäcks,59.29652854592848,18.102374489459585,Entire home/apt,1350,3,6,2023-12-17,0.97,2,31,6,
903466506400274158,Rental unit in Bromma · 5 bedrooms · 5 beds · 2.5 baths,10933190,Björn,,Bromma,59.33709,17.97538,Entire home/apt,2550,3,2,2023-08-19,0.35,1,196,2,
903473343783300300,Rental unit in Kungsholmen · ★4.73 · 1 bedroom · 1 bed · 1 bath,501170996,Moa,,Kungsholmens,59.33749,18.02359,Entire home/apt,1085,5,14,2023-12-15,2.55,10,0,14,
903479813739898881,Home in Bromma · 3 bedrooms · 6 beds · 2 baths,6584358,Lena,,Bromma,59.33470803492994,17.966344212334473,Entire home/apt,1800,3,2,2023-08-05,0.38,1,50,2,
903526286852964064,Rental unit in Spånga-Tensta · 1 bedroom · 1 bed · 1 bath,343315431,Sam,,Spånga-Tensta,59.37721,17.91185,Entire home/apt,400,30,0,,,3,356,0,
903675304302277840,Rental unit in Hägersten-Liljeholmen · 1 bedroom · 1 bed · 1 bath,236490170,Anika,,Hägersten-Liljeholmens,59.29960267470753,18.00243604928255,Entire home/apt,,1,1,2023-07-18,0.18,1,0,1,
903716227547591897,Rental unit in Kungsholmen · 1 bedroom · 1 bed · 1.5 baths,22619823,Patricia,,Kungsholmens,59.33374466880974,17.998978681862354,Entire home/apt,750,14,1,2023-09-23,0.31,1,0,1,
904202856592208172,Home in Enskede-Årsta-Vantör · ★5.0 · 3 bedrooms · 4 beds · 2 baths,133394944,Niklas,,Enskede-Årsta-Vantörs,59.26318,18.02999,Entire home/apt,,2,7,2023-08-26,1.17,1,0,7,
904276095101039152,Rental unit in Hägersten-Liljeholmen · 1 bedroom · 2 beds · 1 bath,86913363,Torsten,,Hägersten-Liljeholmens,59.301550395253514,17.977465990662537,Entire home/apt,950,1,0,,,1,365,0,
904297780561281682,Rental unit in Enskede-Årsta-Vantör · ★4.76 · 1 bedroom · 3 beds · 1 bath,517556326,Magdalena,,Enskede-Årsta-Vantörs,59.28994540000001,18.0329261,Entire home/apt,1257,1,29,2023-12-10,4.31,1,63,29,
904325698142932835,Guesthouse in Solhem · 1 bedroom · 2 beds · 1 bath,517720429,Vani,,Spånga-Tensta,59.379260826632034,17.878163880463372,Entire home/apt,,1,1,2023-06-12,0.15,1,0,1,
904768264442384740,Rental unit in Östermalm · ★4.75 · Studio · 2 beds · 1.5 baths,517815103,Calle,,Östermalms,59.33853624974795,18.09268107490673,Entire home/apt,1800,5,16,2023-11-26,2.42,1,17,16,
904782137371274967,Rental unit in Enskede-Årsta-Vantör · 1 bedroom · 1 bed · 1 bath,19372647,Ulrika,,Enskede-Årsta-Vantörs,59.286876305621604,18.094277853608837,Private room,700,5,0,,,2,89,0,
904857904484076791,Rental unit in Skärholmen · ★5.0 · 3 bedrooms · 4 beds · 2 baths,48841655,Marie,,Skärholmens,59.28733703859032,17.91449156768874,Entire home/apt,1689,1,4,2023-10-27,0.73,1,257,4,
904872251319878399,Rental unit in Enskede-Årsta-Vantör · ★5.0 · 2 bedrooms · 4 beds · 1.5 baths,19372647,Ulrika,,Enskede-Årsta-Vantörs,59.28622219906393,18.094353169815424,Entire home/apt,1300,5,6,2023-08-09,1.03,2,4,6,
904913345608683924,Home in Skärholmen · 2 bedrooms · 2 beds · 2 baths,47578466,Mostafa,,Skärholmens,59.27582248336813,17.871902757544337,Entire home/apt,1950,1,1,2023-07-05,0.17,1,326,1,
904935470244236918,Rental unit in Enskede-Årsta-Vantör · 1 bedroom · 1 bed · 1 bath,36290607,Henrik,,Enskede-Årsta-Vantörs,59.296228567194994,18.047982231605285,Entire home/apt,785,4,1,2023-06-25,0.16,1,29,1,
905548189099014209,Rental unit in Södermalm · 1 bedroom · 1 bed · 1 bath,74082796,Gabriel,,Södermalms,59.30407107508172,18.090719282627106,Entire home/apt,1200,4,1,2023-08-27,0.24,2,90,1,
905558608915965257,Rental unit in Södermalm · 3 bedrooms · 3 beds · 1.5 baths,2894066,Jani,,Södermalms,59.31475717269602,18.089969605207443,Entire home/apt,,7,0,,,1,83,0,
905626919400437601,Rental unit in Skarpnäcks Gård · ★5.0 · 3 bedrooms · 4 beds · 1 bath,196130389,Niklas,,Skarpnäcks,59.26506,18.13203,Entire home/apt,1340,3,5,2023-08-10,0.80,1,61,5,
905645577164406610,Condo in Norrmalm · ★4.67 · 2 bedrooms · 3 beds · 1 bath,6088326,Issraa,,Norrmalms,59.3447141,18.0332982,Entire home/apt,1500,5,3,2023-08-06,0.56,1,0,3,
905652289745131688,Rental unit in Norrmalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,136523853,Qiaolin,,Norrmalms,59.34667212713165,18.035414395735195,Entire home/apt,1300,1,7,2023-07-31,1.04,1,240,7,
905684869159591623,Rental unit in Husby · 1 bedroom · 2 beds · 1 private bath,518017984,Sevket,,Rinkeby-Tensta,59.40832569601992,17.92633290589941,Private room,560,1,1,2023-06-11,0.15,1,364,1,
905754368197363291,Home in Hässelby-Vällingby · 3 bedrooms · 5 beds · 2 baths,12914744,Helena,,Hässelby-Vällingby,59.37497795324664,17.883067690003003,Entire home/apt,,3,1,2023-08-02,0.20,1,0,1,
906320144180545195,Rental unit in Södermalm · ★4.67 · 1 bedroom · 1 bed · 1 bath,291499622,Klara,,Södermalms,59.31773,18.03288,Entire home/apt,,1,3,2023-07-28,0.48,1,0,3,
906394814441785397,Rental unit in Östermalm · 1 bedroom · 2 beds · 1 bath,94939323,Arimze,,Östermalms,59.34554,18.0654,Entire home/apt,800,1,2,2023-06-19,0.30,1,90,2,
906397510746201132,Rental unit in Tensta · ★4.76 · 1 bedroom · 1 bed · 1 bath,363423521,Edlira,,Spånga-Tensta,59.39103,17.89723,Private room,429,2,20,2023-11-26,3.03,3,0,20,
906457975777141717,Rental unit in Hammarbyhöjden · 1 bedroom · 1 bed · 1 bath,36063146,Johanna,,Skarpnäcks,59.292078188263254,18.097642823833866,Entire home/apt,800,4,1,2023-07-26,0.19,1,0,1,
906464477589718664,Rental unit in Norrmalm · 1 bedroom · 1 bed · 1 bath,17172036,Svea Apartment,,Norrmalms,59.34053141446914,18.032587174765055,Entire home/apt,1900,1,2,2023-09-14,0.53,9,313,2,
906533813093875139,Rental unit in Älvsjö · ★3.50 · 4 bedrooms · 6 beds · 1.5 baths,500760265,Erik,,Älvsjö,59.277963228887046,18.006421141326427,Entire home/apt,2707,3,4,2023-08-18,0.70,1,356,4,
906577085972491811,Rental unit in Södermalm · 2 bedrooms · 3 beds · 1 bath,27788197,Peter,,Södermalms,59.30984,18.08156,Entire home/apt,2700,6,2,2023-07-20,0.35,1,3,2,
906588857329478362,Rental unit in Bromma · 3 bedrooms · 4 beds · 1 bath,51567026,Fatima,,Bromma,59.3640366,17.9503619,Entire home/apt,,3,0,,,1,0,0,
906639033880870626,Rental unit in Hägersten-Liljeholmen · 2 bedrooms · 2 beds · 1 bath,405816275,Annelie,,Hägersten-Liljeholmens,59.30761,17.98,Private room,,1,0,,,3,0,0,
906931920620026518,Home in Farsta distrikt · 3 bedrooms · 4 beds · 3 baths,56706637,Helena,,Farsta,59.272204942737346,18.08646002270249,Entire home/apt,,4,0,,,1,217,0,
906936230672813062,Rental unit in Östermalm · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,172208731,Stefan,,Östermalms,59.34322101904459,18.075518533587456,Entire home/apt,2490,5,4,2023-08-20,0.72,1,57,4,
906959934363453156,Rental unit in Kungsholmen · ★5.0 · 1 bedroom · 1 bed · 1 bath,34588420,Julie Marie,,Kungsholmens,59.32955224071181,18.046060231608976,Entire home/apt,,2,11,2023-08-07,1.72,1,0,11,
906991880307453242,Rental unit in Enskede-Årsta-Vantör · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,16871914,Ted,,Enskede-Årsta-Vantörs,59.27059397675125,18.050656386064777,Entire home/apt,720,1,7,2023-11-05,1.08,1,119,7,
907007853223585679,Rental unit in Hägersten-Liljeholmen · ★4.57 · 1 bedroom · 3 beds · 1.5 baths,17586020,Martina,,Hägersten-Liljeholmens,59.31475219999999,18.0153074,Entire home/apt,1000,2,7,2023-08-18,1.19,3,238,7,
907149935505330507,Rental unit in Södermalm · 2 bedrooms · 2 beds · 1 bath,96944361,George,,Södermalms,59.31459849591999,18.082304104229753,Entire home/apt,1152,6,1,2023-10-14,0.39,1,215,1,
907155481228095373,Rental unit in Smedslätten · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,3551852,Maths,,Bromma,59.3227172,17.9679224,Entire home/apt,745,3,8,2023-11-26,1.31,1,0,8,
907179740231950205,Rental unit in Hägersten-Liljeholmen · 1 bedroom · 1 bed · 1 bath,405816275,Annelie,,Hägersten-Liljeholmens,59.307105205026,17.98044847017398,Private room,,1,1,2023-06-12,0.15,3,0,1,
907190576187660985,Rental unit in Hägersten-Liljeholmen · 1 bedroom · 1 bed · 1 bath,405816275,Annelie,,Hägersten-Liljeholmens,59.30788,17.98203,Private room,,1,1,2023-06-13,0.15,3,0,1,
907303317843635259,Rental unit in Bromma · ★4.67 · 1 bedroom · 1 bed · 1 bath,518420949,Nonthaya,,Bromma,59.3351173,17.9905156,Entire home/apt,900,7,3,2023-10-30,0.47,1,73,3,
907309910853029725,Rental unit in Hägersten-Liljeholmen · 3 bedrooms · 3 beds · 1 bath,142500372,Anna,,Hägersten-Liljeholmens,59.30640836463537,17.999092629618062,Entire home/apt,1602,3,0,,,1,351,0,
907316611731316293,Rental unit in Södermalm · ★4.80 · 1 bedroom · 2 beds · 1 bath,469403815,Fredrik,,Södermalms,59.31268835074432,18.078200652007347,Entire home/apt,1156,3,30,2023-12-22,5.20,1,62,30,
907606114731319939,Condo in Kungsholmen · ★4.67 · 2 bedrooms · 3 beds · 1 bath,34830092,Aurelien,,Kungsholmens,59.32407071535059,18.007836774112615,Entire home/apt,1864,5,3,2023-10-01,0.71,1,1,3,
907618823088949352,Rental unit in Enskede-Årsta-Vantör · 3 bedrooms · 4 beds · 1 bath,517707053,Ellinor,,Enskede-Årsta-Vantörs,59.27412778549943,18.05395772489021,Entire home/apt,1611,1,0,,,1,355,0,
907755600983256273,Rental unit in Södermalm · ★4.80 · 1 bedroom · 2 beds · 2 baths,220860397,Sofia,,Södermalms,59.3126482,18.0588642,Entire home/apt,1498,1,5,2023-08-16,0.81,17,0,5,
907930817665783238,Rental unit in Älvsjö · 2 bedrooms · 2 beds · 1 shared bath,194452573,Mattias,,Älvsjö,59.275390743068286,18.006557118260478,Private room,640,1,1,2023-08-19,0.23,3,89,1,
907949466118728362,Rental unit in Kungsholmen · ★5.0 · 3 bedrooms · 4 beds · 1 bath,6697545,Lisa,,Kungsholmens,59.33466,18.02394,Entire home/apt,,2,10,2023-11-05,1.66,1,0,10,
908007338524586973,Rental unit in Kungsholmen · 2 bedrooms · 2 beds · 2 baths,32414785,Hans,,Kungsholmens,59.33292,18.02424,Entire home/apt,2500,4,1,2023-07-21,0.19,1,185,1,
908329867767749691,Rental unit in Södermalm · 1 bedroom · 1 bed · 1 bath,3868397,Jacob,,Södermalms,59.3241136,18.0710917,Private room,,7,1,2023-10-27,0.47,2,0,1,
908590964201154768,Rental unit in Hägersten-Liljeholmen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,36055360,Rickard,,Hägersten-Liljeholmens,59.312818362266505,18.02806965767211,Entire home/apt,,6,3,2023-08-18,0.56,1,0,3,
908689026927237504,Rental unit in Hägersten-Liljeholmen · ★5.0 · 3 bedrooms · 4 beds · 2 baths,475571861,Sophie,,Hägersten-Liljeholmens,59.30284570956275,18.005743334237327,Entire home/apt,2800,3,4,2023-08-22,0.70,1,223,4,
908689104497223626,Rental unit in Östermalm · ★4.67 · 2 bedrooms · 3 beds · 1.5 baths,78434696,Carolina,,Östermalms,59.33915,18.09663,Entire home/apt,4500,2,3,2023-09-10,0.62,1,87,3,
908721331979888607,Rental unit in Södermalm · 1 bedroom · 1 bed · 1 bath,518770875,Engla Eriksson,,Södermalms,59.30691,18.07896,Private room,1307,1,0,,,1,361,0,
909102284079591304,Rental unit in Norrmalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,518853796,Anders,,Norrmalms,59.3489488,18.0392592,Entire home/apt,1395,5,2,2023-09-19,0.34,1,0,2,
909153230944311847,Rental unit in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,22474641,Olivia,,Södermalms,59.31291,18.05998,Entire home/apt,1600,4,6,2023-09-18,0.96,1,341,6,
